row,time,deal,symbol,type,io,volume,price,order,commission,swap,profit,balance,comment
2265,2025.03.21 04:00:00,229,GOLD#,sell,out,0.03,3036.04,229,0.0,0.0,-17.37,10692.01,
2266,2025.03.21 04:00:00,230,GOLD#,sell,in,0.01,3036.09,230,0.0,0.0,0.0,10692.01,V10_135
2267,2025.03.21 08:00:00,231,GOLD#,sell,in,0.01,3028.09,231,0.0,0.0,0.0,10692.01,V10_136
2268,2025.03.24 04:00:00,232,GOLD#,buy,in,0.01,3021.21,232,0.0,0.0,0.0,10692.01,V10_138
2269,2025.03.24 20:00:00,233,GOLD#,sell,out,0.01,3007.07,233,0.0,0.0,-14.14,10677.87,
2270,2025.03.24 20:00:00,234,GOLD#,sell,in,0.03,3007.05,234,0.0,0.0,0.0,10677.87,V10_139
2271,2025.03.25 04:00:00,235,GOLD#,buy,out,0.03,3011.96,235,0.0,0.0,-14.73,10663.14,
2272,2025.03.25 04:00:00,236,GOLD#,buy,out,0.01,3011.96,236,0.0,0.0,16.13,10679.27,
2273,2025.03.25 04:00:00,237,GOLD#,buy,out,0.01,3011.96,237,0.0,0.0,24.13,10703.4,
2274,2025.03.25 04:00:01,238,GOLD#,buy,in,0.03,3011.96,238,0.0,0.0,0.0,10703.4,V10_140
2275,2025.03.25 08:00:00,239,GOLD#,buy,in,0.03,3018.46,239,0.0,0.0,0.0,10703.4,V10_141
2276,2025.03.25 12:00:00,240,GOLD#,buy,in,0.01,3023.45,240,0.0,0.0,0.0,10703.4,V10_142
2277,2025.03.26 04:00:00,241,GOLD#,buy,in,0.03,3025.0,241,0.0,0.0,0.0,10703.4,V10_144
2278,2025.03.26 07:07:59,242,GOLD#,sell,out,0.03,3014.12,242,0.0,0.0,-32.64,10670.76,sl 3014.15
2279,2025.03.26 08:00:00,243,GOLD#,buy,in,0.01,3022.88,243,0.0,0.0,0.0,10670.76,V10_145
2280,2025.03.26 12:00:00,244,GOLD#,sell,out,0.01,3018.37,244,0.0,0.0,-4.51,10666.25,
2281,2025.03.26 12:00:00,245,GOLD#,sell,out,0.01,3018.37,245,0.0,0.0,-5.08,10661.17,
2282,2025.03.26 12:00:00,246,GOLD#,sell,out,0.03,3018.38,246,0.0,0.0,-0.24,10660.93,
2283,2025.03.26 12:00:01,247,GOLD#,sell,out,0.03,3018.37,247,0.0,0.0,19.23,10680.16,
2284,2025.03.26 12:00:01,248,GOLD#,sell,in,0.03,3018.33,248,0.0,0.0,0.0,10680.16,V10_146
2285,2025.03.27 04:00:00,249,GOLD#,buy,in,0.03,3023.78,249,0.0,0.0,0.0,10680.16,V10_148
2286,2025.03.27 06:09:43,250,GOLD#,buy,out,0.03,3036.03,250,0.0,0.0,-53.1,10627.06,sl 3036.00
2287,2025.03.27 08:00:00,251,GOLD#,buy,in,0.01,3029.88,251,0.0,0.0,0.0,10627.06,V10_149
2288,2025.03.27 12:00:00,252,GOLD#,buy,in,0.01,3040.21,252,0.0,0.0,0.0,10627.06,V10_150
2289,2025.03.31 20:00:00,253,GOLD#,sell,out,0.01,3117.26,253,0.0,0.0,77.05,10704.11,
2290,2025.03.31 20:00:00,254,GOLD#,sell,out,0.01,3117.33,254,0.0,0.0,87.45,10791.56,
2291,2025.03.31 20:00:00,255,GOLD#,sell,out,0.03,3117.36,255,0.0,0.0,280.74,11072.3,
2292,2025.03.31 20:00:01,256,GOLD#,sell,in,0.01,3117.36,256,0.0,0.0,0.0,11072.3,V10_151
2293,2025.04.01 03:50:00,257,GOLD#,buy,out,0.01,3127.8,257,0.0,0.0,-10.44,11061.86,sl 3127.78
2294,2025.04.01 20:00:00,258,GOLD#,sell,in,0.01,3106.57,258,0.0,0.0,0.0,11061.86,V10_152
2295,2025.04.02 04:00:00,259,GOLD#,buy,out,0.01,3123.02,259,0.0,0.0,-16.45,11045.41,
2296,2025.04.02 04:00:00,260,GOLD#,buy,in,0.03,3123.61,260,0.0,0.0,0.0,11045.41,V10_153
2297,2025.04.02 08:00:00,261,GOLD#,buy,in,0.01,3116.43,261,0.0,0.0,0.0,11045.41,V10_154
2298,2025.04.02 12:00:00,262,GOLD#,buy,in,0.01,3131.52,262,0.0,0.0,0.0,11045.41,V10_155
2299,2025.04.02 23:14:07,263,GOLD#,sell,out,0.01,3109.03,263,0.0,0.0,-22.49,11022.92,sl 3109.75
2300,2025.04.02 23:14:09,264,GOLD#,sell,out,0.03,3107.0,264,0.0,0.0,-49.83,10973.09,sl 3107.46
2301,2025.04.02 23:14:09,265,GOLD#,sell,out,0.01,3107.0,265,0.0,0.0,-9.43,10963.66,sl 3107.46
2302,2025.04.03 12:00:00,266,GOLD#,sell,in,0.01,3129.15,266,0.0,0.0,0.0,10963.66,V10_156
2303,2025.04.04 04:00:00,267,GOLD#,buy,in,0.01,3110.74,267,0.0,0.0,0.0,10963.66,V10_158
2304,2025.04.04 05:37:19,268,GOLD#,sell,out,0.01,3099.96,268,0.0,0.0,-10.78,10952.88,sl 3100.05
2305,2025.04.07 08:00:00,269,GOLD#,buy,out,0.01,3035.51,269,0.0,0.0,93.64,11046.52,
2306,2025.04.07 08:00:00,270,GOLD#,buy,in,0.03,3035.62,270,0.0,0.0,0.0,11046.52,V10_159
2307,2025.04.07 19:58:59,271,GOLD#,sell,out,0.03,2970.3,271,0.0,0.0,-195.96,10850.56,sl 2970.32
2308,2025.04.07 20:00:00,272,GOLD#,sell,in,0.01,2970.68,272,0.0,0.0,0.0,10850.56,V10_160
2309,2025.04.08 04:00:00,273,GOLD#,buy,out,0.01,2985.43,273,0.0,0.0,-14.75,10835.81,
2310,2025.04.08 04:00:00,274,GOLD#,buy,in,0.03,2985.23,274,0.0,0.0,0.0,10835.81,V10_161
2311,2025.04.08 08:00:00,275,GOLD#,buy,in,0.03,3001.94,275,0.0,0.0,0.0,10835.81,V10_162
2312,2025.04.08 12:00:00,276,GOLD#,buy,in,0.01,3007.56,276,0.0,0.0,0.0,10835.81,V10_163
2313,2025.04.08 19:35:30,277,GOLD#,sell,out,0.01,2990.45,277,0.0,0.0,-17.11,10818.7,sl 2990.88
2314,2025.04.08 20:00:00,278,GOLD#,sell,out,0.03,2986.06,278,0.0,0.0,-47.64,10771.06,
2315,2025.04.08 20:00:00,279,GOLD#,sell,out,0.03,2986.11,279,0.0,0.0,2.64,10773.7,
2316,2025.04.08 20:00:00,280,GOLD#,sell,in,0.01,2986.33,280,0.0,0.0,0.0,10773.7,V10_164
2317,2025.04.09 08:00:00,281,GOLD#,buy,out,0.01,3012.54,281,0.0,0.0,-26.21,10747.49,
2318,2025.04.09 08:00:00,282,GOLD#,buy,in,0.03,3012.52,282,0.0,0.0,0.0,10747.49,V10_165
2319,2025.04.09 12:00:00,283,GOLD#,buy,in,0.03,3044.28,283,0.0,0.0,0.0,10747.49,V10_166
2320,2025.04.14 04:00:00,284,GOLD#,sell,out,0.03,3220.94,284,0.0,0.0,529.98,11277.47,
2321,2025.04.14 04:00:00,285,GOLD#,sell,out,0.03,3221.19,285,0.0,0.0,626.01,11903.48,
2322,2025.04.14 08:00:00,286,GOLD#,buy,in,0.01,3227.51,286,0.0,0.0,0.0,11903.48,V10_167
2323,2025.04.14 12:00:01,287,GOLD#,buy,in,0.03,3227.18,287,0.0,0.0,0.0,11903.48,V10_168
2324,2025.04.14 13:20:29,288,GOLD#,sell,out,0.01,3215.27,288,0.0,0.0,-12.24,11891.24,sl 3215.36
2325,2025.04.14 13:20:29,289,GOLD#,sell,out,0.03,3215.27,289,0.0,0.0,-35.73,11855.51,sl 3215.36
2326,2025.04.14 16:00:00,290,GOLD#,sell,in,0.01,3206.3,290,0.0,0.0,0.0,11855.51,V10_169
2327,2025.04.15 04:00:00,291,GOLD#,buy,in,0.03,3212.09,291,0.0,0.0,0.0,11855.51,V10_171
2328,2025.04.15 08:00:00,292,GOLD#,buy,in,0.03,3232.04,292,0.0,0.0,0.0,11855.51,V10_172
2329,2025.04.15 12:00:00,293,GOLD#,buy,in,0.01,3227.73,293,0.0,0.0,0.0,11855.51,V10_173
2330,2025.04.15 16:00:00,294,GOLD#,sell,out,0.01,3221.43,294,0.0,0.0,-6.3,11849.21,
2331,2025.04.15 16:00:00,295,GOLD#,sell,out,0.03,3221.52,295,0.0,0.0,-31.56,11817.65,
2332,2025.04.15 16:00:00,296,GOLD#,sell,out,0.03,3221.18,296,0.0,0.0,27.27,11844.92,
2333,2025.04.15 16:00:01,297,GOLD#,sell,in,0.03,3221.1,297,0.0,0.0,0.0,11844.92,V10_174
2334,2025.04.15 23:02:09,298,GOLD#,buy,out,0.03,3232.32,298,0.0,0.0,-33.66,11811.26,sl 3232.12
2335,2025.04.16 01:39:28,299,GOLD#,buy,out,0.01,3238.3,299,0.0,0.0,-32.0,11779.26,sl 3238.11
2336,2025.04.16 04:00:00,300,GOLD#,buy,in,0.03,3264.66,300,0.0,0.0,0.0,11779.26,V10_176
2337,2025.04.16 08:00:00,301,GOLD#,buy,in,0.01,3283.9,301,0.0,0.0,0.0,11779.26,V10_177
2338,2025.04.17 08:00:00,302,GOLD#,sell,out,0.01,3341.49,302,0.0,0.0,57.59,11836.85,
2339,2025.04.17 08:00:00,303,GOLD#,sell,out,0.03,3341.49,303,0.0,0.0,230.49,12067.34,
2340,2025.04.17 08:00:00,304,GOLD#,sell,in,0.01,3341.56,304,0.0,0.0,0.0,12067.34,V10_178
2341,2025.04.21 03:12:20,305,GOLD#,buy,out,0.01,3356.41,305,0.0,0.0,-14.85,12052.49,sl 3356.19
2342,2025.04.21 04:00:00,306,GOLD#,buy,in,0.03,3368.96,306,0.0,0.0,0.0,12052.49,V10_180
2343,2025.04.21 08:00:01,307,GOLD#,buy,in,0.01,3376.46,307,0.0,0.0,0.0,12052.49,V10_181
2344,2025.04.22 16:00:00,308,GOLD#,sell,out,0.01,3431.35,308,0.0,0.0,54.89,12107.38,
2345,2025.04.22 16:00:00,309,GOLD#,sell,out,0.03,3431.89,309,0.0,0.0,188.79,12296.17,
2346,2025.04.22 16:00:00,310,GOLD#,sell,in,0.01,3432.36,310,0.0,0.0,0.0,12296.17,V10_182
2347,2025.04.24 04:00:00,311,GOLD#,buy,out,0.01,3331.66,311,0.0,0.0,100.7,12396.87,
2348,2025.04.24 04:00:00,312,GOLD#,buy,in,0.03,3331.44,312,0.0,0.0,0.0,12396.87,V10_183
2349,2025.04.24 20:00:00,313,GOLD#,sell,out,0.03,3331.79,313,0.0,0.0,1.05,12397.92,
2350,2025.04.25 04:00:00,314,GOLD#,buy,in,0.01,3357.63,314,0.0,0.0,0.0,12397.92,V10_185
2351,2025.04.25 08:00:00,315,GOLD#,sell,out,0.01,3324.91,315,0.0,0.0,-32.72,12365.2,
2352,2025.04.25 08:00:00,316,GOLD#,sell,in,0.01,3324.99,316,0.0,0.0,0.0,12365.2,V10_186
2353,2025.04.28 20:00:00,317,GOLD#,buy,out,0.01,3336.9,317,0.0,0.0,-11.91,12353.29,
2354,2025.04.28 20:00:00,318,GOLD#,buy,in,0.03,3336.81,318,0.0,0.0,0.0,12353.29,V10_188
2355,2025.04.29 08:00:00,319,GOLD#,sell,out,0.03,3309.2,319,0.0,0.0,-82.83,12270.46,
2356,2025.04.29 08:00:00,320,GOLD#,sell,in,0.01,3309.28,320,0.0,0.0,0.0,12270.46,V10_190
2357,2025.04.29 20:00:00,321,GOLD#,buy,out,0.01,3329.1,321,0.0,0.0,-19.82,12250.64,
2358,2025.04.29 20:00:00,322,GOLD#,buy,in,0.03,3329.08,322,0.0,0.0,0.0,12250.64,V10_191
2359,2025.04.30 04:00:00,323,GOLD#,sell,out,0.03,3312.62,323,0.0,0.0,-49.38,12201.26,
2360,2025.04.30 04:00:01,324,GOLD#,sell,in,0.01,3312.64,324,0.0,0.0,0.0,12201.26,V10_193
2361,2025.04.30 20:00:00,325,GOLD#,buy,out,0.01,3311.11,325,0.0,0.0,1.53,12202.79,
2362,2025.04.30 20:00:00,326,GOLD#,buy,in,0.03,3311.11,326,0.0,0.0,0.0,12202.79,V10_194
2363,2025.05.01 03:20:02,327,GOLD#,sell,out,0.03,3266.14,327,0.0,0.0,-134.91,12067.88,sl 3266.86
2364,2025.05.01 04:00:00,328,GOLD#,sell,in,0.01,3246.22,328,0.0,0.0,0.0,12067.88,V10_196
2365,2025.05.02 04:00:00,329,GOLD#,buy,in,0.01,3231.52,329,0.0,0.0,0.0,12067.88,V10_198
2366,2025.05.02 08:00:00,330,GOLD#,buy,in,0.01,3251.78,330,0.0,0.0,0.0,12067.88,V10_199
2367,2025.05.02 19:01:08,331,GOLD#,sell,out,0.01,3227.36,331,0.0,0.0,-24.42,12043.46,sl 3227.43
2368,2025.05.02 20:00:00,332,GOLD#,sell,out,0.01,3225.02,332,0.0,0.0,-6.5,12036.96,
2369,2025.05.02 20:00:00,333,GOLD#,sell,in,0.01,3225.09,333,0.0,0.0,0.0,12036.96,V10_200
2370,2025.05.05 04:00:00,334,GOLD#,buy,out,0.01,3247.35,334,0.0,0.0,-22.26,12014.7,
2371,2025.05.05 04:00:00,335,GOLD#,buy,out,0.01,3247.38,335,0.0,0.0,-1.16,12013.54,
2372,2025.05.05 04:00:00,336,GOLD#,buy,in,0.03,3247.42,336,0.0,0.0,0.0,12013.54,V10_201
2373,2025.05.05 08:00:01,337,GOLD#,buy,in,0.01,3256.65,337,0.0,0.0,0.0,12013.54,V10_202
2374,2025.05.05 12:00:00,338,GOLD#,buy,in,0.01,3282.86,338,0.0,0.0,0.0,12013.54,V10_203
2375,2025.05.07 04:00:00,339,GOLD#,sell,out,0.01,3379.23,339,0.0,0.0,96.37,12109.91,
2376,2025.05.07 04:00:00,340,GOLD#,sell,out,0.01,3379.68,340,0.0,0.0,123.03,12232.94,
2377,2025.05.07 04:00:00,341,GOLD#,sell,out,0.03,3380.59,341,0.0,0.0,399.51,12632.45,
2378,2025.05.07 04:00:01,342,GOLD#,sell,in,0.03,3380.8,342,0.0,0.0,0.0,12632.45,V10_204
2379,2025.05.07 16:00:00,343,GOLD#,buy,out,0.03,3391.02,343,0.0,0.0,-30.66,12601.79,
2380,2025.05.07 16:00:00,344,GOLD#,buy,in,0.03,3390.97,344,0.0,0.0,0.0,12601.79,V10_205
2381,2025.05.07 20:00:00,345,GOLD#,buy,in,0.01,3387.0,345,0.0,0.0,0.0,12601.79,V10_206
2382,2025.05.07 22:11:34,346,GOLD#,sell,out,0.01,3375.77,346,0.0,0.0,-11.23,12590.56,sl 3375.79
2383,2025.05.07 22:15:29,347,GOLD#,sell,out,0.03,3368.99,347,0.0,0.0,-65.94,12524.62,sl 3369.23
2384,2025.05.08 08:00:00,348,GOLD#,buy,in,0.01,3382.39,348,0.0,0.0,0.0,12524.62,V10_208
2385,2025.05.08 08:53:33,349,GOLD#,sell,out,0.01,3363.3,349,0.0,0.0,-19.09,12505.53,sl 3363.66
2386,2025.05.08 12:00:00,350,GOLD#,sell,in,0.01,3339.29,350,0.0,0.0,0.0,12505.53,V10_209
2387,2025.05.09 04:00:00,351,GOLD#,buy,out,0.01,3322.29,351,0.0,0.0,17.0,12522.53,
2388,2025.05.09 04:00:00,352,GOLD#,buy,in,0.03,3322.32,352,0.0,0.0,0.0,12522.53,V10_210
2389,2025.05.09 04:37:10,353,GOLD#,sell,out,0.03,3288.21,353,0.0,0.0,-102.33,12420.2,sl 3288.76
2390,2025.05.09 12:00:00,354,GOLD#,buy,in,0.01,3328.74,354,0.0,0.0,0.0,12420.2,V10_211
2391,2025.05.09 16:00:00,355,GOLD#,buy,in,0.01,3333.71,355,0.0,0.0,0.0,12420.2,V10_212
2392,2025.05.12 01:18:50,356,GOLD#,sell,out,0.01,3274.56,356,0.0,0.0,-54.18,12366.02,sl 3274.69
2393,2025.05.12 01:18:50,357,GOLD#,sell,out,0.01,3274.56,357,0.0,0.0,-59.15,12306.87,sl 3274.69
2394,2025.05.12 04:00:00,358,GOLD#,sell,in,0.01,3279.22,358,0.0,0.0,0.0,12306.87,V10_214
2395,2025.05.13 04:00:00,359,GOLD#,buy,out,0.01,3239.93,359,0.0,0.0,39.29,12346.16,
2396,2025.05.13 04:00:00,360,GOLD#,buy,in,0.03,3240.32,360,0.0,0.0,0.0,12346.16,V10_215
2397,2025.05.13 04:35:57,361,GOLD#,sell,out,0.03,3220.2,361,0.0,0.0,-60.36,12285.8,sl 3220.34
2398,2025.05.13 08:00:00,362,GOLD#,buy,in,0.01,3252.88,362,0.0,0.0,0.0,12285.8,V10_216
2399,2025.05.13 16:00:00,363,GOLD#,sell,out,0.01,3240.88,363,0.0,0.0,-12.0,12273.8,
2400,2025.05.13 16:00:00,364,GOLD#,sell,in,0.03,3241.09,364,0.0,0.0,0.0,12273.8,V10_217
2401,2025.05.14 04:00:00,365,GOLD#,sell,in,0.01,3243.89,365,0.0,0.0,0.0,12273.8,V10_219
2402,2025.05.14 08:00:00,366,GOLD#,sell,in,0.01,3223.96,366,0.0,0.0,0.0,12273.8,V10_220
2403,2025.05.15 16:00:00,367,GOLD#,buy,out,0.01,3189.23,367,0.0,0.0,34.73,12308.53,
2404,2025.05.15 16:00:00,368,GOLD#,buy,out,0.01,3189.51,368,0.0,0.0,54.38,12362.91,
2405,2025.05.15 16:00:00,369,GOLD#,buy,out,0.03,3189.55,369,0.0,0.0,154.62,12517.53,
2406,2025.05.15 16:00:01,370,GOLD#,buy,in,0.03,3189.35,370,0.0,0.0,0.0,12517.53,V10_221
2407,2025.05.15 20:00:00,371,GOLD#,buy,in,0.03,3222.73,371,0.0,0.0,0.0,12517.53,V10_222
2408,2025.05.16 08:00:00,372,GOLD#,sell,out,0.03,3219.54,372,0.0,0.0,-9.57,12507.96,
2409,2025.05.16 08:00:00,373,GOLD#,sell,out,0.03,3219.54,373,0.0,0.0,90.57,12598.53,
2410,2025.05.16 08:00:00,374,GOLD#,sell,in,0.03,3219.54,374,0.0,0.0,0.0,12598.53,V10_223
2411,2025.05.19 04:00:00,375,GOLD#,buy,in,0.03,3246.13,375,0.0,0.0,0.0,12598.53,V10_225
2412,2025.05.19 20:00:00,376,GOLD#,sell,out,0.03,3231.75,376,0.0,0.0,-43.14,12555.39,
2413,2025.05.20 12:00:00,377,GOLD#,buy,out,0.03,3236.08,377,0.0,0.0,-49.62,12505.77,
2414,2025.05.20 12:00:00,378,GOLD#,buy,in,0.03,3236.21,378,0.0,0.0,0.0,12505.77,V10_227
2415,2025.05.20 16:00:00,379,GOLD#,buy,in,0.03,3242.43,379,0.0,0.0,0.0,12505.77,V10_228
2416,2025.05.20 20:00:00,380,GOLD#,buy,in,0.01,3279.05,380,0.0,0.0,0.0,12505.77,V10_229
2417,2025.05.21 16:00:00,381,GOLD#,sell,out,0.01,3302.9,381,0.0,0.0,23.85,12529.62,
2418,2025.05.21 16:00:00,382,GOLD#,sell,out,0.03,3303.04,382,0.0,0.0,181.83,12711.45,
2419,2025.05.21 16:00:00,383,GOLD#,sell,out,0.03,3303.18,383,0.0,0.0,200.91,12912.36,
2420,2025.05.21 16:00:01,384,GOLD#,sell,in,0.01,3303.13,384,0.0,0.0,0.0,12912.36,V10_230
2421,2025.05.21 20:00:01,385,GOLD#,sell,in,0.01,3303.04,385,0.0,0.0,0.0,12912.36,V10_231
2422,2025.05.21 22:04:08,386,GOLD#,buy,out,0.01,3318.26,386,0.0,0.0,-15.13,12897.23,sl 3318.24
2423,2025.05.21 22:04:08,387,GOLD#,buy,out,0.01,3318.26,387,0.0,0.0,-15.22,12882.01,sl 3318.24
2424,2025.05.22 12:00:00,388,GOLD#,sell,in,0.03,3311.22,388,0.0,0.0,0.0,12882.01,V10_232
2425,2025.05.23 04:00:00,389,GOLD#,buy,out,0.03,3301.34,389,0.0,0.0,29.64,12911.65,
2426,2025.05.23 04:00:00,390,GOLD#,buy,in,0.03,3301.3,390,0.0,0.0,0.0,12911.65,V10_233
2427,2025.05.23 08:00:00,391,GOLD#,buy,in,0.03,3313.77,391,0.0,0.0,0.0,12911.65,V10_234
2428,2025.05.23 12:00:00,392,GOLD#,buy,in,0.01,3326.78,392,0.0,0.0,0.0,12911.65,V10_235
2429,2025.05.23 16:00:00,393,GOLD#,buy,in,0.01,3358.08,393,0.0,0.0,0.0,12911.65,V10_236
2430,2025.05.26 04:00:00,394,GOLD#,sell,out,0.01,3341.96,394,0.0,0.0,-16.12,12895.53,
2431,2025.05.26 04:00:00,395,GOLD#,sell,out,0.01,3342.61,395,0.0,0.0,15.83,12911.36,
2432,2025.05.26 04:00:00,396,GOLD#,sell,out,0.03,3342.31,396,0.0,0.0,85.62,12996.98,
2433,2025.05.26 04:00:01,397,GOLD#,sell,out,0.03,3342.53,397,0.0,0.0,123.69,13120.67,
2434,2025.05.26 04:00:01,398,GOLD#,sell,in,0.01,3342.61,398,0.0,0.0,0.0,13120.67,V10_237
2435,2025.05.26 20:00:00,399,GOLD#,buy,out,0.01,3342.21,399,0.0,0.0,0.4,13121.07,
2436,2025.05.26 20:00:00,400,GOLD#,buy,in,0.03,3342.21,400,0.0,0.0,0.0,13121.07,V10_238
2437,2025.05.27 04:00:00,401,GOLD#,buy,in,0.01,3345.4,401,0.0,0.0,0.0,13121.07,V10_240
2438,2025.05.27 08:00:00,402,GOLD#,sell,out,0.01,3330.93,402,0.0,0.0,-14.47,13106.6,
2439,2025.05.27 08:00:00,403,GOLD#,sell,out,0.03,3330.92,403,0.0,0.0,-33.87,13072.73,
2440,2025.05.27 08:00:00,404,GOLD#,sell,in,0.01,3330.88,404,0.0,0.0,0.0,13072.73,V10_241
2441,2025.05.27 12:00:00,405,GOLD#,sell,in,0.01,3298.53,405,0.0,0.0,0.0,13072.73,V10_242
2442,2025.05.28 04:00:00,406,GOLD#,buy,in,0.03,3308.59,406,0.0,0.0,0.0,13072.73,V10_244
2443,2025.05.28 08:00:01,407,GOLD#,sell,out,0.03,3296.31,407,0.0,0.0,-36.84,13035.89,
2444,2025.05.28 08:00:01,408,GOLD#,sell,in,0.01,3296.31,408,0.0,0.0,0.0,13035.89,V10_245
2445,2025.05.28 10:43:28,409,GOLD#,buy,out,0.01,3315.94,409,0.0,0.0,-19.63,13016.26,sl 3315.72
2446,2025.05.28 12:00:00,410,GOLD#,buy,out,0.01,3321.83,410,0.0,0.0,-23.3,12992.96,
2447,2025.05.28 12:00:00,411,GOLD#,buy,out,0.01,3321.83,411,0.0,0.0,9.05,13002.01,
2448,2025.05.28 12:00:00,412,GOLD#,buy,in,0.03,3321.82,412,0.0,0.0,0.0,13002.01,V10_246
2449,2025.05.28 16:00:00,413,GOLD#,buy,in,0.01,3312.47,413,0.0,0.0,0.0,13002.01,V10_247
2450,2025.05.28 19:37:47,414,GOLD#,sell,out,0.03,3291.61,414,0.0,0.0,-90.63,12911.38,sl 3291.61
2451,2025.05.28 19:37:47,415,GOLD#,sell,out,0.01,3291.61,415,0.0,0.0,-20.86,12890.52,sl 3291.61
2452,2025.05.28 20:00:00,416,GOLD#,sell,in,0.01,3293.61,416,0.0,0.0,0.0,12890.52,V10_248
2453,2025.05.29 12:00:00,417,GOLD#,buy,out,0.01,3281.81,417,0.0,0.0,11.8,12902.32,
2454,2025.05.29 12:00:00,418,GOLD#,buy,in,0.03,3281.82,418,0.0,0.0,0.0,12902.32,V10_249
2455,2025.05.29 16:00:00,419,GOLD#,buy,in,0.03,3316.86,419,0.0,0.0,0.0,12902.32,V10_250
2456,2025.05.30 04:00:00,420,GOLD#,sell,out,0.03,3312.62,420,0.0,0.0,-12.72,12889.6,
2457,2025.05.30 04:00:00,421,GOLD#,sell,out,0.03,3312.56,421,0.0,0.0,92.22,12981.82,
2458,2025.05.30 04:00:00,422,GOLD#,sell,in,0.03,3312.69,422,0.0,0.0,0.0,12981.82,V10_251
2459,2025.05.30 08:00:00,423,GOLD#,sell,in,0.01,3296.15,423,0.0,0.0,0.0,12981.82,V10_252
2460,2025.06.02 04:00:00,424,GOLD#,buy,out,0.01,3311.68,424,0.0,0.0,-15.53,12966.29,
2461,2025.06.02 04:00:00,425,GOLD#,buy,out,0.03,3311.79,425,0.0,0.0,2.7,12968.99,
2462,2025.06.02 04:00:00,426,GOLD#,buy,in,0.03,3311.78,426,0.0,0.0,0.0,12968.99,V10_253
2463,2025.06.02 08:00:00,427,GOLD#,buy,in,0.01,3314.07,427,0.0,0.0,0.0,12968.99,V10_254
2464,2025.06.02 12:00:00,428,GOLD#,buy,in,0.03,3352.29,428,0.0,0.0,0.0,12968.99,V10_255
2465,2025.06.03 08:00:00,429,GOLD#,sell,out,0.03,3362.75,429,0.0,0.0,31.38,13000.37,
2466,2025.06.03 08:00:00,430,GOLD#,sell,out,0.01,3362.75,430,0.0,0.0,48.68,13049.05,
2467,2025.06.03 08:00:00,431,GOLD#,sell,out,0.03,3362.75,431,0.0,0.0,152.91,13201.96,
2468,2025.06.03 08:00:01,432,GOLD#,sell,in,0.01,3362.92,432,0.0,0.0,0.0,13201.96,V10_256
2469,2025.06.04 04:00:00,433,GOLD#,buy,out,0.01,3350.44,433,0.0,0.0,12.48,13214.44,
2470,2025.06.04 04:00:00,434,GOLD#,buy,in,0.03,3350.2,434,0.0,0.0,0.0,13214.44,V10_257
2471,2025.06.04 08:00:00,435,GOLD#,buy,in,0.01,3355.01,435,0.0,0.0,0.0,13214.44,V10_258
2472,2025.06.04 12:00:00,436,GOLD#,buy,in,0.01,3363.0,436,0.0,0.0,0.0,13214.44,V10_259
2473,2025.06.04 13:51:55,437,GOLD#,sell,out,0.01,3347.96,437,0.0,0.0,-15.04,13199.4,sl 3347.96
2474,2025.06.04 14:27:47,438,GOLD#,sell,out,0.01,3345.56,438,0.0,0.0,-9.45,13189.95,sl 3346.47
2475,2025.06.05 08:00:00,439,GOLD#,sell,out,0.03,3368.49,439,0.0,0.0,54.87,13244.82,
2476,2025.06.05 08:00:00,440,GOLD#,sell,in,0.03,3368.43,440,0.0,0.0,0.0,13244.82,V10_260
2477,2025.06.05 12:23:52,441,GOLD#,buy,out,0.03,3384.3,441,0.0,0.0,-47.61,13197.21,sl 3384.08
2478,2025.06.05 16:00:00,442,GOLD#,buy,in,0.03,3383.56,442,0.0,0.0,0.0,13197.21,V10_261
2479,2025.06.05 18:16:01,443,GOLD#,sell,out,0.03,3361.15,443,0.0,0.0,-67.23,13129.98,sl 3361.16
2480,2025.06.05 20:00:00,444,GOLD#,sell,in,0.01,3354.33,444,0.0,0.0,0.0,13129.98,V10_262
2481,2025.06.06 04:00:00,445,GOLD#,buy,out,0.01,3359.34,445,0.0,0.0,-5.01,13124.97,
2482,2025.06.06 04:00:00,446,GOLD#,buy,in,0.03,3359.21,446,0.0,0.0,0.0,13124.97,V10_263
2483,2025.06.06 08:00:00,447,GOLD#,buy,in,0.03,3373.83,447,0.0,0.0,0.0,13124.97,V10_264
2484,2025.06.06 09:46:09,448,GOLD#,sell,out,0.03,3356.03,448,0.0,0.0,-53.4,13071.57,sl 3356.03
2485,2025.06.06 12:00:00,449,GOLD#,buy,in,0.01,3365.57,449,0.0,0.0,0.0,13071.57,V10_265
2486,2025.06.06 16:00:00,450,GOLD#,sell,out,0.01,3353.39,450,0.0,0.0,-12.18,13059.39,
2487,2025.06.06 16:00:00,451,GOLD#,sell,out,0.03,3353.45,451,0.0,0.0,-17.28,13042.11,
2488,2025.06.06 16:00:00,452,GOLD#,sell,in,0.01,3353.47,452,0.0,0.0,0.0,13042.11,V10_266
2489,2025.06.06 20:00:00,453,GOLD#,sell,in,0.01,3322.89,453,0.0,0.0,0.0,13042.11,V10_267
2490,2025.06.09 12:00:00,454,GOLD#,buy,out,0.01,3320.01,454,0.0,0.0,2.88,13044.99,
2491,2025.06.09 12:00:00,455,GOLD#,buy,out,0.01,3320.08,455,0.0,0.0,33.39,13078.38,
