time,deal,io,type,volume,price,profit,comment,long_lots_after,short_lots_after,gross_lots_after,long_units_after,short_units_after,gross_units_after,state_duration_to_next_deal_hours,opposite_overlap_state
2026.04.20 20:00:00,1488,in,buy,0.01,4806.04,0.0,V10_875,0.06999999999999999,0.0,0.06999999999999999,7.0,0.0,7.0,10.705555555555556,0
2026.04.21 06:42:20,1489,out,sell,0.01,4792.65,-13.39,sl 4792.65,0.05999999999999999,0.0,0.05999999999999999,6.0,0.0,6.0,1.2944444444444445,0
2026.04.21 08:00:00,1490,out,sell,0.03,4789.26,-44.91,,0.029999999999999992,0.0,0.029999999999999992,3.0,0.0,3.0,0.0,0
2026.04.21 08:00:00,1491,out,sell,0.03,4789.23,-21.45,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.04.21 08:00:00,1492,in,sell,0.03,4789.23,0.0,V10_876,0.0,0.03,0.03,0.0,3.0,3.0,4.0,0
2026.04.21 12:00:00,1493,in,sell,0.01,4786.13,0.0,V10_877,0.0,0.04,0.04,0.0,4.0,4.0,16.0,0
2026.04.22 04:00:00,1494,out,buy,0.01,4739.84,46.29,,0.0,0.03,0.03,0.0,3.0,3.0,0.0,0
2026.04.22 04:00:00,1495,out,buy,0.03,4739.67,148.68,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.04.22 04:00:00,1496,in,buy,0.03,4739.35,0.0,V10_878,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2026.04.22 08:00:00,1497,in,buy,0.03,4754.9,0.0,V10_879,0.06,0.0,0.06,6.0,0.0,6.0,8.0,0
2026.04.22 16:00:00,1498,out,sell,0.03,4744.58,-30.96,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2026.04.22 16:00:00,1499,out,sell,0.03,4744.35,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.04.22 16:00:00,1500,in,sell,0.03,4744.25,0.0,V10_880,0.0,0.03,0.03,0.0,3.0,3.0,4.0,0
2026.04.22 20:00:00,1501,in,sell,0.01,4728.77,0.0,V10_881,0.0,0.04,0.04,0.0,4.0,4.0,20.0,0
2026.04.23 16:00:00,1502,out,buy,0.01,4740.99,-12.22,,0.0,0.03,0.03,0.0,3.0,3.0,0.0,0
2026.04.23 16:00:00,1503,out,buy,0.03,4740.76,10.47,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.04.23 16:00:00,1504,in,buy,0.03,4740.15,0.0,V10_882,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2026.04.23 20:00:00,1505,in,buy,0.01,4733.6,0.0,V10_883,0.04,0.0,0.04,4.0,0.0,4.0,0.7036111111111111,0
2026.04.23 20:42:13,1506,out,sell,0.03,4682.19,-173.88,sl 4684.21,0.010000000000000002,0.0,0.010000000000000002,1.0,0.0,1.0,0.0,0
2026.04.23 20:42:13,1507,out,sell,0.01,4682.19,-51.41,sl 4684.21,0.0,0.0,0.0,0.0,0.0,0.0,19.296388888888888,0
2026.04.24 16:00:00,1508,in,buy,0.03,4701.4,0.0,V10_885,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2026.04.24 20:00:00,1509,in,buy,0.03,4727.16,0.0,V10_886,0.06,0.0,0.06,6.0,0.0,6.0,55.12277777777778,0
2026.04.27 03:07:22,1510,out,sell,0.03,4674.13,-81.81,sl 4674.53,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2026.04.27 03:07:22,1511,out,sell,0.03,4674.13,-159.09,sl 4674.53,0.0,0.0,0.0,0.0,0.0,0.0,0.8772222222222222,0
2026.04.27 04:00:00,1512,in,sell,0.01,4697.93,0.0,V10_887,0.0,0.01,0.01,0.0,1.0,1.0,4.0,0
2026.04.27 08:00:00,1513,out,buy,0.01,4725.23,-27.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.04.27 08:00:00,1514,in,buy,0.03,4725.23,0.0,V10_888,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2026.04.27 12:00:00,1515,in,buy,0.01,4707.1,0.0,V10_889,0.04,0.0,0.04,4.0,0.0,4.0,4.0,0
2026.04.27 16:00:00,1516,out,sell,0.01,4699.47,-7.63,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2026.04.27 16:00:00,1517,out,sell,0.03,4699.26,-77.91,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.04.27 16:00:00,1518,in,sell,0.01,4698.7,0.0,V10_890,0.0,0.01,0.01,0.0,1.0,1.0,4.0,0
2026.04.27 20:00:00,1519,in,sell,0.01,4676.86,0.0,V10_891,0.0,0.02,0.02,0.0,2.0,2.0,8.0,0
2026.04.28 04:00:00,1520,out,buy,0.01,4690.56,-13.7,,0.0,0.01,0.01,0.0,1.0,1.0,0.0,0
2026.04.28 04:00:00,1521,out,buy,0.01,4690.3,8.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.04.28 04:00:00,1522,in,buy,0.03,4690.41,0.0,V10_892,0.03,0.0,0.03,3.0,0.0,3.0,1.0016666666666667,0
2026.04.28 05:00:06,1523,out,sell,0.03,4667.03,-70.14,sl 4667.15,0.0,0.0,0.0,0.0,0.0,0.0,2.9983333333333335,0
2026.04.28 08:00:00,1524,in,sell,0.03,4667.54,0.0,V10_893,0.0,0.03,0.03,0.0,3.0,3.0,4.0,0
2026.04.28 12:00:00,1525,in,sell,0.01,4629.55,0.0,V10_894,0.0,0.04,0.04,0.0,4.0,4.0,16.0,0
2026.04.29 04:00:00,1526,in,buy,0.03,4600.68,0.0,V10_896,0.03,0.04,0.07,3.0,4.0,7.0,4.0,1
2026.04.29 08:00:00,1527,in,buy,0.03,4605.02,0.0,V10_897,0.06,0.04,0.1,6.0,4.0,10.0,2.408333333333333,1
2026.04.29 10:24:30,1528,out,sell,0.03,4575.65,-88.11,sl 4575.65,0.03,0.04,0.07,3.0,4.0,7.0,1.5916666666666666,1
2026.04.29 12:00:00,1529,out,sell,0.03,4573.18,-82.5,,0.0,0.04,0.04,0.0,4.0,4.0,16.0,0
2026.04.30 04:00:00,1530,out,buy,0.01,4569.66,59.89,,0.0,0.03,0.03,0.0,3.0,3.0,0.0,0
2026.04.30 04:00:00,1531,out,buy,0.03,4569.5,294.12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.04.30 04:00:00,1532,in,buy,0.03,4570.13,0.0,V10_898,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2026.04.30 08:00:00,1533,out,sell,0.03,4542.05,-84.24,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.04.30 08:00:00,1534,in,sell,0.03,4541.96,0.0,V10_899,0.0,0.03,0.03,0.0,3.0,3.0,1.8825,0
2026.04.30 09:52:57,1535,out,buy,0.03,4582.48,-121.56,sl 4582.48,0.0,0.0,0.0,0.0,0.0,0.0,2.1175,0
2026.04.30 12:00:00,1536,in,buy,0.03,4616.58,0.0,V10_900,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2026.04.30 16:00:00,1537,in,buy,0.01,4640.17,0.0,V10_901,0.04,0.0,0.04,4.0,0.0,4.0,16.0,0
2026.05.01 08:00:00,1538,out,sell,0.01,4609.15,-31.02,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2026.05.01 08:00:00,1539,out,sell,0.03,4609.14,-22.32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.05.01 08:00:00,1540,in,sell,0.01,4609.08,0.0,V10_903,0.0,0.01,0.01,0.0,1.0,1.0,4.0,0
2026.05.01 12:00:00,1541,in,sell,0.01,4569.12,0.0,V10_904,0.0,0.02,0.02,0.0,2.0,2.0,5.010833333333333,0
2026.05.01 17:00:39,1542,out,buy,0.01,4636.21,-27.13,sl 4635.95,0.0,0.01,0.01,0.0,1.0,1.0,0.0,0
2026.05.01 17:00:39,1543,out,buy,0.01,4636.21,-67.09,sl 4635.95,0.0,0.0,0.0,0.0,0.0,0.0,2.9891666666666667,0
2026.05.01 20:00:00,1544,in,buy,0.03,4639.11,0.0,V10_905,0.03,0.0,0.03,3.0,0.0,3.0,56.0,0
2026.05.04 04:00:00,1545,out,sell,0.03,4613.0,-78.33,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.05.04 04:00:00,1546,in,sell,0.03,4613.13,0.0,V10_907,0.0,0.03,0.03,0.0,3.0,3.0,4.0,0
2026.05.04 08:00:00,1547,in,sell,0.01,4606.07,0.0,V10_908,0.0,0.04,0.04,0.0,4.0,4.0,24.0,0
2026.05.05 08:00:00,1548,out,buy,0.01,4533.9,72.17,,0.0,0.03,0.03,0.0,3.0,3.0,0.0,0
2026.05.05 08:00:00,1549,out,buy,0.03,4533.8,237.99,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.05.05 08:00:00,1550,in,buy,0.03,4533.47,0.0,V10_909,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2026.05.05 12:00:00,1551,in,buy,0.01,4559.02,0.0,V10_910,0.04,0.0,0.04,4.0,0.0,4.0,4.0,0
2026.05.05 16:00:00,1552,in,buy,0.01,4564.57,0.0,V10_911,0.05,0.0,0.05,5.0,0.0,5.0,12.0,0
2026.05.06 04:00:00,1553,in,buy,0.01,4618.96,0.0,V10_913,0.060000000000000005,0.0,0.060000000000000005,6.0,0.0,6.0,40.0,0
2026.05.07 20:00:00,1554,out,sell,0.01,4715.67,96.71,,0.05,0.0,0.05,5.0,0.0,5.0,0.0,0
2026.05.07 20:00:00,1555,out,sell,0.01,4715.72,151.15,,0.04,0.0,0.04,4.0,0.0,4.0,0.0,0
2026.05.07 20:00:00,1556,out,sell,0.01,4715.43,156.41,,0.03,0.0,0.03,3.0,0.0,3.0,0.0002777777777777778,0
2026.05.07 20:00:01,1557,out,sell,0.03,4715.44,545.91,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.05.07 20:00:01,1558,in,sell,0.03,4715.61,0.0,V10_914,0.0,0.03,0.03,0.0,3.0,3.0,11.999722222222223,0
2026.05.08 08:00:00,1559,out,buy,0.03,4711.37,12.72,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.05.08 08:00:00,1560,in,buy,0.03,4711.2,0.0,V10_916,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2026.05.08 12:00:00,1561,in,buy,0.01,4716.26,0.0,V10_917,0.04,0.0,0.04,4.0,0.0,4.0,4.0,0
2026.05.08 16:00:00,1562,in,buy,0.01,4724.23,0.0,V10_918,0.05,0.0,0.05,5.0,0.0,5.0,57.03333333333333,0
2026.05.11 01:02:00,1563,out,sell,0.01,4696.99,-27.24,sl 4697.11,0.04,0.0,0.04,4.0,0.0,4.0,2.2533333333333334,0
2026.05.11 03:17:12,1564,out,sell,0.03,4676.93,-102.81,sl 4676.97,0.010000000000000002,0.0,0.010000000000000002,1.0,0.0,1.0,0.0,0
2026.05.11 03:17:12,1565,out,sell,0.01,4676.93,-39.33,sl 4676.97,0.0,0.0,0.0,0.0,0.0,0.0,0.7133333333333334,0
2026.05.11 04:00:00,1566,in,sell,0.01,4684.91,0.0,V10_920,0.0,0.01,0.01,0.0,1.0,1.0,12.0,0
2026.05.11 16:00:00,1567,out,buy,0.01,4700.36,-15.45,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.05.11 16:00:00,1568,in,buy,0.03,4699.81,0.0,V10_921,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2026.05.11 20:00:00,1569,in,buy,0.01,4716.66,0.0,V10_922,0.04,0.0,0.04,4.0,0.0,4.0,12.0,0
2026.05.12 08:00:00,1570,out,sell,0.01,4713.74,-2.92,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2026.05.12 08:00:00,1571,out,sell,0.03,4713.82,42.03,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.05.12 08:00:00,1572,in,sell,0.03,4713.61,0.0,V10_924,0.0,0.03,0.03,0.0,3.0,3.0,4.0,0
2026.05.12 12:00:00,1573,in,sell,0.01,4703.14,0.0,V10_925,0.0,0.04,0.04,0.0,4.0,4.0,16.0,0
2026.05.13 04:00:00,1574,in,buy,0.03,4714.9,0.0,V10_927,0.03,0.04,0.07,3.0,4.0,7.0,4.0,1
2026.05.13 08:00:00,1575,out,sell,0.03,4699.52,-46.14,,0.0,0.04,0.04,0.0,4.0,4.0,0.0,0
2026.05.13 08:00:00,1576,in,sell,0.01,4699.42,0.0,V10_928,0.0,0.05,0.05,0.0,5.0,5.0,20.0,0
2026.05.14 04:00:00,1577,out,buy,0.01,4705.36,-5.94,,0.0,0.04,0.04,0.0,4.0,4.0,0.0,0
2026.05.14 04:00:00,1578,out,buy,0.01,4706.55,-3.41,,0.0,0.03,0.03,0.0,3.0,3.0,0.0,0
2026.05.14 04:00:00,1579,out,buy,0.03,4706.17,22.32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0002777777777777778,0
2026.05.14 04:00:01,1580,in,buy,0.03,4706.0,0.0,V10_929,0.03,0.0,0.03,3.0,0.0,3.0,2.6919444444444443,0
2026.05.14 06:41:32,1581,out,sell,0.03,4677.5,-85.5,sl 4677.52,0.0,0.0,0.0,0.0,0.0,0.0,1.3077777777777777,0
2026.05.14 08:00:00,1582,in,buy,0.01,4702.89,0.0,V10_930,0.01,0.0,0.01,1.0,0.0,1.0,12.0,0
2026.05.14 20:00:00,1583,out,sell,0.01,4678.9,-23.99,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.05.14 20:00:00,1584,in,sell,0.01,4678.92,0.0,V10_931,0.0,0.01,0.01,0.0,1.0,1.0,84.0,0
2026.05.18 08:00:00,1585,out,buy,0.01,4541.14,137.78,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.05.18 08:00:00,1586,in,buy,0.03,4541.17,0.0,V10_933,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2026.05.18 12:00:00,1587,in,buy,0.01,4550.06,0.0,V10_934,0.04,0.0,0.04,4.0,0.0,4.0,4.0,0
2026.05.18 16:00:00,1588,in,buy,0.01,4572.14,0.0,V10_935,0.05,0.0,0.05,5.0,0.0,5.0,16.0,0
2026.05.19 08:00:00,1589,out,sell,0.01,4542.8,-29.34,,0.04,0.0,0.04,4.0,0.0,4.0,0.0,0
2026.05.19 08:00:00,1590,out,sell,0.01,4542.8,-7.26,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2026.05.19 08:00:00,1591,out,sell,0.03,4542.61,4.32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0002777777777777778,0
2026.05.19 08:00:01,1592,in,sell,0.03,4542.66,0.0,V10_937,0.0,0.03,0.03,0.0,3.0,3.0,3.999722222222222,0
2026.05.19 12:00:00,1593,in,sell,0.01,4542.55,0.0,V10_938,0.0,0.04,0.04,0.0,4.0,4.0,28.0,0
2026.05.20 16:00:00,1594,out,buy,0.01,4496.29,46.26,,0.0,0.03,0.03,0.0,3.0,3.0,0.0,0
2026.05.20 16:00:00,1595,out,buy,0.03,4496.02,139.92,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.05.20 16:00:00,1596,in,buy,0.03,4495.89,0.0,V10_939,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2026.05.20 20:00:00,1597,in,buy,0.03,4534.95,0.0,V10_940,0.06,0.0,0.06,6.0,0.0,6.0,16.0,0
2026.05.21 12:00:00,1598,out,sell,0.03,4532.11,-8.52,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2026.05.21 12:00:00,1599,out,sell,0.03,4532.1,108.63,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.05.21 12:00:00,1600,in,sell,0.01,4532.27,0.0,V10_942,0.0,0.01,0.01,0.0,1.0,1.0,4.0,0
2026.05.21 16:00:00,1601,in,sell,0.01,4503.15,0.0,V10_943,0.0,0.02,0.02,0.0,2.0,2.0,4.341388888888889,0
2026.05.21 20:20:29,1602,out,buy,0.01,4542.88,-39.73,sl 4542.74,0.0,0.01,0.01,0.0,1.0,1.0,7.658611111111111,0
2026.05.22 04:00:00,1603,in,buy,0.01,4526.45,0.0,V10_945,0.01,0.01,0.02,1.0,1.0,2.0,4.0,1
2026.05.22 08:00:00,1604,out,sell,0.01,4527.14,0.69,,0.0,0.01,0.01,0.0,1.0,1.0,0.0,0
2026.05.22 08:00:00,1605,in,sell,0.01,4527.14,0.0,V10_946,0.0,0.02,0.02,0.0,2.0,2.0,4.0,0
2026.05.22 12:00:00,1606,in,sell,0.01,4521.38,0.0,V10_947,0.0,0.03,0.03,0.0,3.0,3.0,0.9,0
2026.05.22 12:54:00,1607,out,buy,0.01,4534.27,-12.89,sl 4534.21,0.0,0.019999999999999997,0.019999999999999997,0.0,2.0,2.0,3.1,0
2026.05.22 16:00:00,1608,out,buy,0.01,4529.42,-2.28,,0.0,0.009999999999999997,0.009999999999999997,0.0,1.0,1.0,0.0,0
2026.05.22 16:00:00,1609,out,buy,0.01,4529.72,2.55,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.05.22 16:00:00,1610,in,buy,0.03,4529.53,0.0,V10_948,0.03,0.0,0.03,3.0,0.0,3.0,1.0027777777777778,0
2026.05.22 17:00:10,1611,out,sell,0.03,4509.27,-60.78,sl 4510.16,0.0,0.0,0.0,0.0,0.0,0.0,58.99722222222222,0
2026.05.25 04:00:00,1612,in,buy,0.03,4569.4,0.0,V10_949,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2026.05.25 08:00:00,1613,in,buy,0.01,4565.08,0.0,V10_950,0.04,0.0,0.04,4.0,0.0,4.0,4.0,0
2026.05.25 12:00:00,1614,out,sell,0.01,4556.03,-9.05,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2026.05.25 12:00:00,1615,out,sell,0.03,4556.0,-40.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0002777777777777778,0
2026.05.25 12:00:01,1616,in,sell,0.01,4556.04,0.0,V10_951,0.0,0.01,0.01,0.0,1.0,1.0,0.7433333333333333,0
2026.05.25 12:44:37,1617,out,buy,0.01,4566.06,-10.02,sl 4565.96,0.0,0.0,0.0,0.0,0.0,0.0,3.256388888888889,0
2026.05.25 16:00:00,1618,in,buy,0.01,4567.97,0.0,V10_952,0.01,0.0,0.01,1.0,0.0,1.0,4.0,0
2026.05.25 20:00:00,1619,in,buy,0.01,4573.76,0.0,V10_953,0.02,0.0,0.02,2.0,0.0,2.0,7.030277777777778,0
2026.05.26 03:01:49,1620,out,sell,0.01,4552.77,-20.99,sl 4552.80,0.01,0.0,0.01,1.0,0.0,1.0,0.0019444444444444444,0
2026.05.26 03:01:56,1621,out,sell,0.01,4550.41,-17.56,sl 4550.46,0.0,0.0,0.0,0.0,0.0,0.0,0.9677777777777777,0
2026.05.26 04:00:00,1622,in,sell,0.01,4549.7,0.0,V10_954,0.0,0.01,0.01,0.0,1.0,1.0,4.0,0
2026.05.26 08:00:00,1623,in,sell,0.01,4525.32,0.0,V10_955,0.0,0.02,0.02,0.0,2.0,2.0,20.0,0
2026.05.27 04:00:00,1624,out,buy,0.01,4515.37,9.95,,0.0,0.01,0.01,0.0,1.0,1.0,0.0,0
2026.05.27 04:00:00,1625,out,buy,0.01,4515.21,34.49,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.05.27 04:00:00,1626,in,buy,0.03,4515.2,0.0,V10_956,0.03,0.0,0.03,3.0,0.0,3.0,3.0025,0
2026.05.27 07:00:09,1627,out,sell,0.03,4496.04,-57.48,sl 4496.06,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,0
2026.05.27 08:00:00,1628,in,sell,0.01,4510.11,0.0,V10_957,0.0,0.01,0.01,0.0,1.0,1.0,4.0,0
2026.05.27 12:00:00,1629,in,sell,0.01,4497.56,0.0,V10_958,0.0,0.02,0.02,0.0,2.0,2.0,4.0,0
2026.05.27 16:00:00,1630,in,sell,0.01,4438.33,0.0,V10_959,0.0,0.03,0.03,0.0,3.0,3.0,12.0,0
2026.05.28 04:00:00,1631,in,buy,0.03,4457.7,0.0,V10_961,0.03,0.03,0.06,3.0,3.0,6.0,1.2144444444444444,1
2026.05.28 05:12:52,1632,out,sell,0.03,4401.17,-169.59,sl 4401.26,0.0,0.03,0.03,0.0,3.0,3.0,10.785555555555556,0
2026.05.28 16:00:00,1633,out,buy,0.01,4433.09,5.24,,0.0,0.019999999999999997,0.019999999999999997,0.0,2.0,2.0,0.0,0
2026.05.28 16:00:00,1634,out,buy,0.01,4433.5,64.06,,0.0,0.009999999999999997,0.009999999999999997,0.0,1.0,1.0,0.0,0
2026.05.28 16:00:00,1635,out,buy,0.01,4433.21,76.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0002777777777777778,0
2026.05.28 16:00:01,1636,in,buy,0.03,4431.91,0.0,V10_962,0.03,0.0,0.03,3.0,0.0,3.0,3.999722222222222,0
2026.05.28 20:00:00,1637,in,buy,0.03,4511.65,0.0,V10_963,0.06,0.0,0.06,6.0,0.0,6.0,80.0,0
2026.06.01 04:00:00,1638,out,sell,0.03,4541.0,88.05,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2026.06.01 04:00:00,1639,out,sell,0.03,4540.89,326.94,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.06.01 04:00:00,1640,in,sell,0.01,4540.19,0.0,V10_965,0.0,0.01,0.01,0.0,1.0,1.0,4.0,0
2026.06.01 08:00:00,1641,in,sell,0.01,4514.39,0.0,V10_966,0.0,0.02,0.02,0.0,2.0,2.0,20.0,0
2026.06.02 04:00:00,1642,out,buy,0.01,4481.29,33.1,,0.0,0.01,0.01,0.0,1.0,1.0,0.0,0
2026.06.02 04:00:00,1643,out,buy,0.01,4481.8,58.39,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.06.02 04:00:00,1644,in,buy,0.03,4481.27,0.0,V10_967,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2026.06.02 08:00:00,1645,in,buy,0.03,4517.61,0.0,V10_968,0.06,0.0,0.06,6.0,0.0,6.0,4.0,0
2026.06.02 12:00:00,1646,in,buy,0.01,4527.02,0.0,V10_969,0.06999999999999999,0.0,0.06999999999999999,7.0,0.0,7.0,8.0,0
2026.06.02 20:00:00,1647,out,sell,0.01,4491.89,-35.13,,0.05999999999999999,0.0,0.05999999999999999,6.0,0.0,6.0,0.0,0
2026.06.02 20:00:00,1648,out,sell,0.03,4491.95,-76.98,,0.029999999999999992,0.0,0.029999999999999992,3.0,0.0,3.0,0.0,0
2026.06.02 20:00:00,1649,out,sell,0.03,4491.96,32.07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.06.02 20:00:00,1650,in,sell,0.01,4491.85,0.0,V10_970,0.0,0.01,0.01,0.0,1.0,1.0,32.0,0
2026.06.04 04:00:00,1651,out,buy,0.01,4448.34,43.51,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.06.04 04:00:00,1652,in,buy,0.03,4447.98,0.0,V10_971,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2026.06.04 08:00:00,1653,in,buy,0.03,4481.35,0.0,V10_972,0.06,0.0,0.06,6.0,0.0,6.0,8.0,0
2026.06.04 16:00:00,1654,in,buy,0.01,4504.33,0.0,V10_973,0.06999999999999999,0.0,0.06999999999999999,7.0,0.0,7.0,1.8977777777777778,0
2026.06.04 17:53:52,1655,out,sell,0.01,4458.4,-45.93,sl 4458.48,0.05999999999999999,0.0,0.05999999999999999,6.0,0.0,6.0,10.102222222222222,0
2026.06.05 04:00:00,1656,in,sell,0.01,4459.26,0.0,V10_975,0.05999999999999999,0.01,0.06999999999999999,6.0,1.0,7.0,1.0241666666666667,1
2026.06.05 05:01:27,1657,out,sell,0.03,4443.32,-114.09,sl 4443.32,0.029999999999999992,0.01,0.039999999999999994,3.0,1.0,4.0,10.853333333333333,1
2026.06.05 15:52:39,1658,out,sell,0.03,4422.57,-76.23,sl 4423.95,0.0,0.01,0.01,0.0,1.0,1.0,72.1225,0
2026.06.08 16:00:00,1659,out,buy,0.01,4333.45,125.81,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.06.08 16:00:00,1660,in,buy,0.03,4333.53,0.0,V10_976,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2026.06.08 20:00:00,1661,in,buy,0.03,4340.98,0.0,V10_977,0.06,0.0,0.06,6.0,0.0,6.0,6.816666666666666,0
2026.06.09 02:49:00,1662,out,sell,0.03,4314.5,-79.44,sl 4314.57,0.03,0.0,0.03,3.0,0.0,3.0,1.1833333333333333,0
2026.06.09 04:00:00,1663,out,sell,0.03,4319.46,-42.21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.06.09 04:00:00,1664,in,sell,0.01,4319.68,0.0,V10_978,0.0,0.01,0.01,0.0,1.0,1.0,4.0,0
2026.06.09 08:00:00,1665,out,buy,0.01,4332.93,-13.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.06.09 08:00:00,1666,in,buy,0.03,4332.62,0.0,V10_979,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2026.06.09 12:00:00,1667,in,buy,0.01,4326.75,0.0,V10_980,0.04,0.0,0.04,4.0,0.0,4.0,4.0,0
2026.06.09 16:00:00,1668,in,buy,0.01,4341.63,0.0,V10_981,0.05,0.0,0.05,5.0,0.0,5.0,1.2341666666666666,0
2026.06.09 17:14:03,1669,out,sell,0.01,4320.96,-20.67,sl 4321.18,0.04,0.0,0.04,4.0,0.0,4.0,0.05277777777777778,0
2026.06.09 17:17:13,1670,out,sell,0.03,4312.68,-59.82,sl 4312.75,0.010000000000000002,0.0,0.010000000000000002,1.0,0.0,1.0,0.0,0
2026.06.09 17:17:13,1671,out,sell,0.01,4312.68,-14.07,sl 4312.75,0.0,0.0,0.0,0.0,0.0,0.0,2.7130555555555556,0
2026.06.09 20:00:00,1672,in,sell,0.03,4252.33,0.0,V10_982,0.0,0.03,0.03,0.0,3.0,3.0,36.0,0
2026.06.11 08:00:00,1673,out,buy,0.03,4083.04,507.87,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.06.11 08:00:00,1674,in,buy,0.03,4083.07,0.0,V10_983,0.03,0.0,0.03,3.0,0.0,3.0,4.0,0
2026.06.11 12:00:00,1675,in,buy,0.03,4084.4,0.0,V10_984,0.06,0.0,0.06,6.0,0.0,6.0,4.0,0
2026.06.11 16:00:00,1676,out,sell,0.03,4082.1,-6.9,,0.03,0.0,0.03,3.0,0.0,3.0,0.0,0
2026.06.11 16:00:00,1677,out,sell,0.03,4082.12,-2.85,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0
2026.06.12 04:00:00,1678,in,buy,0.01,4208.73,0.0,V10_986,0.01,0.0,0.01,1.0,0.0,1.0,4.0,0
2026.06.12 08:00:00,1679,out,sell,0.01,4189.69,-19.04,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.06.12 08:00:00,1680,in,sell,0.03,4189.75,0.0,V10_987,0.0,0.03,0.03,0.0,3.0,3.0,4.0,0
2026.06.12 12:00:00,1681,out,buy,0.03,4219.91,-90.48,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2026.06.12 12:00:00,1682,in,buy,0.01,4219.91,0.0,V10_988,0.01,0.0,0.01,1.0,0.0,1.0,92.0,0
2026.06.16 08:00:00,1683,in,buy,0.03,4322.74,0.0,V10_990,0.04,0.0,0.04,4.0,0.0,4.0,4.0,0
2026.06.16 12:00:00,1684,in,buy,0.03,4347.27,0.0,V10_991,0.07,0.0,0.07,7.0,0.0,7.0,4.0,0
